Tipo Operação,Sigla UF,Nome Fantasia,Operação,Código UNB,Data,Código Abreviado Produto,Nome SKU,Fator HL,Quantidade de Produtos por Unidade de Medida,1. Volume Sellin (hl) Real,Faturamento Sellin (R$),TTV
DIRETA,DF,SUPERBOM LOJA 02 QNL 13/15,Indefinido,92604,2023-01-09 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$138,83","$4,63"
DIRETA,DF,SUPERBOM LOJA 04 QNJ 11,Indefinido,93570,2023-01-09 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$138,83","$4,63"
DIRETA,DF,SUPERBOM LOJA 05 S SEBASTIAO,Indefinido,93571,2023-01-09 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,9600","R$222,12","$4,63"
DIRETA,DF,SUPERBOM LOJA 09  VICENTE PIRES,Indefinido,93572,2023-01-09 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$138,83","$4,63"
DIRETA,DF,SUPERBOM LOJA 12 CL 212,Indefinido,93575,2023-01-09 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,SUPERBOM LOJA 07 AGUAS CLARA,Indefinido,93577,2023-01-09 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,SUPERBOM LOJA 14 VP,Indefinido,93924,2023-01-09 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$27,76","$4,63"
DIRETA,MT,PONTO BOM RETIRO,Indefinido,93996,2023-01-09 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,7200","R$167,34","$4,65"
DIRETA,AM,VENEZA PONTA NEGRA,Indefinido,95408,2023-01-09 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$144,28","$4,81"
DIRETA,GO,SUPERMERCADO LEVE,Indefinido,18136,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$289,43","$4,82"
DIRETA,MT,BIG LAR MIGUEL SUTIL,Indefinido,28325,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$53,91","$4,49"
DIRETA,DF,PN2  CRFB 504 NORTE,Indefinido,43845,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$28,86","$4,81"
DIRETA,DF,PS1  CRFB 402 SUL,Indefinido,43847,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$433,07","$4,81"
DIRETA,MS,LEVEMAX SUPERATACADO CAARAPO,Indefinido,60022,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"24,0000","R$5925,92","$4,94"
DIRETA,GO,SUPER STORE TRINDADE,Indefinido,60057,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"14,4000","R$3473,23","$4,82"
DIRETA,DF,PBM  CRFB QI 13,Indefinido,60792,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$28,86","$4,81"
DIRETA,DF,COSTA SANTA MARIA,Indefinido,61021,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"5,4000","R$1297,85","$4,81"
DIRETA,DF,COSTA TAGUATINGA,Indefinido,61033,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"3,0000","R$721,02","$4,81"
DIRETA,GO,RV JUNDIAI,Indefinido,67973,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$144,71","$4,82"
DIRETA,DF,PRAVOCE BRAZLANDIA CENTRO,Indefinido,70244,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$57,79","$4,82"
DIRETA,DF,S01 SUPERCEI BRAZLANDIA,Indefinido,70507,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$888,88","$4,94"
DIRETA,RO,DB SUPERMERCADOS,Indefinido,70688,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1442,88","$4,81"
DIRETA,GO,FLORESTA PQ. BRASILIA,Indefinido,72779,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$144,71","$4,82"
DIRETA,DF,COSTA EPTG,Indefinido,72980,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,7200","R$173,04","$4,81"
DIRETA,GO,COSTA VALPARAISO,Indefinido,82202,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"14,1600","R$3403,24","$4,81"
DIRETA,GO,STORE SHOPPING AMERICA,Indefinido,82893,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$2894,37","$4,82"
DIRETA,DF,COSTA TAQUARI,Indefinido,90347,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,9200","R$461,45","$4,81"
DIRETA,GO,COSTA GO 070,Indefinido,92035,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"7,2000","R$1730,47","$4,81"
DIRETA,DF,MELHOR GUARA,Indefinido,93145,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$525,53","$4,38"
DIRETA,DF,MELHOR AREAL,Indefinido,93147,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$525,53","$4,38"
DIRETA,MT,PAULISTA FLORIANOPOLIS,Indefinido,93159,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$276,69","$4,61"
DIRETA,GO,ATACADAO COSTA,Indefinido,96652,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$288,40","$4,81"
DIRETA,DF,COSTA AGUAS CLARAS,Indefinido,98302,2023-01-10 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,9200","R$461,45","$4,81"
DIRETA,AM,ATACK,Indefinido,50955,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1439,91","$4,80"
DIRETA,AM,CARREFOUR DOM PEDRO,Indefinido,53702,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$433,07","$4,81"
DIRETA,GO,PRO-BRAZILIAN 5AV,Indefinido,60055,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,DF,CERRAMIX 316 ST MARIA,Indefinido,66578,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$583,19","$4,86"
DIRETA,GO,BRETAS B.CARDOSO LJ244,Indefinido,69025,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"14,4000","R$3465,32","$4,81"
DIRETA,AM,ATACK ALVORADA,Indefinido,81667,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1439,91","$4,80"
DIRETA,DF,SUP VENEZA CRUZ NOVO,Indefinido,83611,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,0800","R$260,48","$4,82"
DIRETA,AM,ATACK TORRES,Indefinido,88557,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$863,94","$4,80"
DIRETA,DF,EMPORIO VITALIA PARK SUL,Indefinido,90223,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,DF,DONA DE CASA GUARA,Indefinido,91401,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$55,52","$4,63"
DIRETA,DF,DONA DE CASA CANDANG,Indefinido,91403,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$83,29","$4,63"
DIRETA,DF,SUPERMERCADO TAVARES GAMA 4,Indefinido,93149,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"3,0000","R$698,99","$4,66"
DIRETA,DF,PRIMOR RECANTO,Indefinido,93162,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,4800","R$111,05","$4,63"
DIRETA,DF,SUPERMERCADO TAVARES GAMA 24,Indefinido,93166,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$838,80","$4,66"
DIRETA,MT,BOM JESUS MOINHO,Indefinido,93295,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1383,50","$4,61"
DIRETA,MT,SUPERMERCADO BOM JESUS S J DEL REI,Indefinido,93543,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1383,50","$4,61"
DIRETA,AM,SUP RODRIGUES PONTA NEGRA,Indefinido,93773,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,7200","R$166,92","$4,64"
DIRETA,AM,RODRIGUES VIEIRALVES CD,Indefinido,93774,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$278,21","$4,64"
DIRETA,AM,SUP RODRIGUES  - SAO JORGE,Indefinido,93791,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$278,21","$4,64"
DIRETA,MT,GONCALVES SUPERMERCA,Indefinido,93952,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$278,48","$4,64"
DIRETA,MT,FENIX SUPERM JACIARA,Indefinido,93959,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$2796,00","$4,66"
DIRETA,MT,SUPERMERC FENIX,Indefinido,94010,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$2796,00","$4,66"
DIRETA,DF,SUPER TOP SAMAMBAIA SUL,Indefinido,94012,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$278,21","$4,64"
DIRETA,GO,STORE RIO VERDE.,Indefinido,94727,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"18,0000","R$4341,54","$4,82"
DIRETA,DF,PRIMOR SAMAMBAIA 120,Indefinido,95360,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$138,83","$4,63"
DIRETA,DF,DONA DE CASA 111 NORTE,Indefinido,97360,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$27,76","$4,63"
DIRETA,MT,BOM JESUS PEDRA 90 (10),Indefinido,97768,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$830,10","$4,61"
DIRETA,GO,RV  MARACANA,Indefinido,97803,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"60,0000","R$14471,85","$4,82"
DIRETA,DF,SUPER ADEGA GAMA,Indefinido,98751,2023-01-11 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$2888,41","$4,81"
DIRETA,DF,1218 - PA 304 SUL,Indefinido,31707,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$25,63","$4,27"
DIRETA,DF,1233 - PA 508 NORTE,Indefinido,37214,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$25,63","$4,27"
DIRETA,DF,1229 - PA 404 NORTE,Indefinido,37215,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$25,63","$4,27"
DIRETA,DF,1228 - PA 406 SUL,Indefinido,37216,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$25,63","$4,27"
DIRETA,MS,ATACADAO/COSTA E SILVA(MS),Indefinido,38165,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$2879,82","$4,80"
DIRETA,MS,ATACADÃO/DOURADOS (MS),Indefinido,48539,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$2879,82","$4,80"
DIRETA,GO,2379 - PA TAMANDARE,Indefinido,58161,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$53,88","$4,49"
DIRETA,GO,2378 - PA T63 ST BUENO,Indefinido,58162,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$269,49","$4,49"
DIRETA,GO,GOP CRF ANAPOLIS,Indefinido,59948,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$57,73","$4,81"
DIRETA,MT,FORT COXIPO,Indefinido,67823,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,MT,FORT FEB,Indefinido,68649,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"11,5200","R$2764,61","$4,80"
DIRETA,GO,BRETAS T.2  LJ 51,Indefinido,69019,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"24,0000","R$5775,54","$4,81"
DIRETA,AC,ATACADÃO RIO BRANCO,Indefinido,70303,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"24,0000","R$5751,08","$4,79"
DIRETA,GO,1018 - PA FLAMBOYANT,Indefinido,70580,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$53,89","$4,49"
DIRETA,GO,357 - PA T68 VACA BRAVA,Indefinido,72978,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$53,89","$4,49"
DIRETA,GO,BRETAS ANÁPOLIS,Indefinido,75679,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"3,4800","R$837,44","$4,81"
DIRETA,DF,2372 - PA AGUAS CLARAS,Indefinido,77233,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$51,28","$4,27"
DIRETA,DF,DONA DE CASA TAGUATINGA,Indefinido,91459,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$83,29","$4,63"
DIRETA,GO,SUPERVI RESIDENCIAL IPE,Indefinido,91953,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,9600","R$231,54","$4,82"
DIRETA,GO,COSTA ANEL VIARIO,Indefinido,92034,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"18,0000","R$4326,16","$4,81"
DIRETA,DF,VIVENDAS RECANTO 402,Indefinido,93148,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$55,52","$4,63"
DIRETA,DF,VIVENDAS SANTA MARIA 202,Indefinido,93150,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$138,83","$4,63"
DIRETA,GO,SUPERMERCADOS BRASIL 3E,Indefinido,93332,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$2894,37","$4,82"
DIRETA,RO,PEG PAG CANDEIAS 3,Indefinido,93759,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$289,55","$4,83"
DIRETA,RO,PEG PAG CANDEIAS 2,Indefinido,93761,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,7200","R$173,73","$4,83"
DIRETA,RO,PEG PAG CANDEIAS 1,Indefinido,93762,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,9600","R$231,63","$4,83"
DIRETA,MT,SUPERMERC GONCALVES,Indefinido,94008,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$278,48","$4,64"
DIRETA,DF,VIVENDAS RECANTO 304,Indefinido,94029,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$138,83","$4,63"
DIRETA,DF,VIVENDAS CEILANDIA - EQNP,Indefinido,97924,2023-01-12 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,7200","R$166,59","$4,63"
DIRETA,RO,IRMAOS G JARU F05,Indefinido,16449,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"24,0000","R$5700,00","$4,75"
DIRETA,DF,PN2  CRFB 504 NORTE,Indefinido,43845,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$57,73","$4,81"
DIRETA,DF,SUP VENEZA CRUZ VELHO,Indefinido,61023,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,DF,SUP VENEZA CEIL EQNO 1/3,Indefinido,61035,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$434,15","$4,82"
DIRETA,DF,SUP VENEZA GUARA QE 15,Indefinido,76109,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,MT,ASSAI RONDONOPOLIS,Indefinido,78821,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"36,0000","R$8639,48","$4,80"
DIRETA,RO,ATACADAO VILHENA,Indefinido,79023,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"24,0000","R$5671,15","$4,73"
DIRETA,AC,ARAMIX RB 13,Indefinido,81572,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"24,0000","R$5779,69","$4,82"
DIRETA,GO,COSTA T-63,Indefinido,82926,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"3,8400","R$922,91","$4,81"
DIRETA,AM,ASSAI V8,Indefinido,84094,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"24,0000","R$5759,66","$4,80"
DIRETA,GO,COSTA JARDIM GOIAS,Indefinido,87960,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"14,4000","R$3460,94","$4,81"
DIRETA,MT,CURIO CIDADE ALTA,Indefinido,93124,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$133,16","$4,44"
DIRETA,DF,VIVENDAS SANTA MARIA 209,Indefinido,93143,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$138,83","$4,63"
DIRETA,DF,VIVENDAS SANTA MARIA 105,Indefinido,93573,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$138,83","$4,63"
DIRETA,AM,MERCADINHO VITORIA,Indefinido,93775,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$416,48","$4,63"
DIRETA,AM,EMPORIO VITORIA TR4,Indefinido,93776,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$277,65","$4,63"
DIRETA,AM,VITORIA SUPERMERCADO,Indefinido,93777,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$555,32","$4,63"
DIRETA,MT,SUPERM GONCALVES,Indefinido,93980,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$278,48","$4,64"
DIRETA,AM,VITORIA CENTRO,Indefinido,94631,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$277,65","$4,63"
DIRETA,DF,DIA A DIA CD.,Indefinido,95250,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"-120,0000","-R$28741,18","$4,79"
DIRETA,AM,ATACK PARQUE 10,Indefinido,97647,2023-01-13 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$575,96","$4,80"
DIRETA,AM,CARREFOUR DOM PEDRO,Indefinido,53702,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,9600","R$230,97","$4,81"
DIRETA,DF,VIVENDAS GAMA QD 8,Indefinido,59954,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$83,29","$4,63"
DIRETA,GO,HIPER VIP SHOPPING,Indefinido,64589,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$434,15","$4,82"
DIRETA,RO,ATACADÃO PORTO VELHO,Indefinido,66879,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"36,0000","R$8506,73","$4,73"
DIRETA,GO,TATICO AGUAS LINDAS,Indefinido,85620,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$288,56","$4,81"
DIRETA,MT,PAULISTA INDUST,Indefinido,93129,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$83,00","$4,61"
DIRETA,MT,TAISHO SUPERMERCADO VARZEA GRANDE,Indefinido,93137,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$279,18","$4,65"
DIRETA,DF,VIVENDAS GAMA QD 7,Indefinido,93154,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$138,83","$4,63"
DIRETA,MT,PAULISTA POCAO.,Indefinido,93165,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$553,39","$4,61"
DIRETA,GO,TATICO AGUAS LINDAS 2,Indefinido,93827,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$577,13","$4,81"
DIRETA,DF,TATICO CEILANDIA SUL,Indefinido,94932,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$865,72","$4,81"
DIRETA,GO,SUPERMERCADO TATICO LUZIANIA,Indefinido,97668,2023-01-14 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$577,13","$4,81"
DIRETA,DF,S11 SUPERCEI 17/19 TAG NORTE,Indefinido,37799,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$148,14","$4,94"
DIRETA,GO,SUPER STORE CAMPINAS,Indefinido,60061,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,GO,VEN KA T-9,Indefinido,61361,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$865,72","$4,81"
DIRETA,GO,STORE NAPOLI,Indefinido,67275,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,GO,STORE CANDIDA,Indefinido,67370,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,GO,STORE URIAS,Indefinido,67371,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,DF,S04 SUPERCEI 7/9 CEI NORTE,Indefinido,68450,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$296,28","$4,94"
DIRETA,DF,S07 SUPERCEI 7/9 CEI SUL,Indefinido,70076,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$148,14","$4,94"
DIRETA,DF,S06 SUPERCEI 10/14 P SUL,Indefinido,70117,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$148,14","$4,94"
DIRETA,DF,S02 SUPERCEI 26/30 P SUL,Indefinido,70725,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$296,28","$4,94"
DIRETA,DF,S09 SUPERCEI SAMAMBAIA,Indefinido,70776,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$444,44","$4,94"
DIRETA,DF,S08 SUPERCEI 9/11 TAG NORTE,Indefinido,70865,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$148,14","$4,94"
DIRETA,DF,S17 SUPERCEI GAMA,Indefinido,71058,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$148,14","$4,94"
DIRETA,DF,S13 SUPERCEI RIACHO FUNDO,Indefinido,71448,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$296,28","$4,94"
DIRETA,GO,STORE ST AFONSOS,Indefinido,71965,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,GO,STORE FAMA,Indefinido,72466,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,GO,STORE APARECIDA,Indefinido,74570,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,GO,BRETAS JATAI SHOPPING,Indefinido,74997,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"3,3600","R$808,57","$4,81"
DIRETA,GO,BRETAS MINEIROS,Indefinido,75358,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$2887,77","$4,81"
DIRETA,DF,B02 BELLAVIA RECANTO,Indefinido,75638,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$296,28","$4,94"
DIRETA,MS,ASSAI DOURADOS,Indefinido,78783,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$2879,82","$4,80"
DIRETA,GO,STORE BELA VISTA,Indefinido,82630,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$578,87","$4,82"
DIRETA,DF,B04  BELLAVIA AGUAS CLARAS,Indefinido,83149,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$148,14","$4,94"
DIRETA,,,Indefinido,84293,2023-01-16 00:00:00,503,SUKITA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$53,56","$4,46"
